departure,timestamp,supply,demand
59,40,11,18
59,41,18,28
59,42,14,17
59,43,50,55
59,44,163,187
59,45,214,406
59,46,168,267
59,47,98,115
59,48,94,113
59,49,109,117
59,50,127,134
59,51,76,84
59,52,79,94
59,53,71,90
59,54,76,87
59,55,73,80
59,56,66,72
59,57,60,76
59,58,46,59
59,59,43,53
59,60,41,55
59,61,32,40
59,62,37,50
59,63,30,50
59,64,33,47
59,65,33,42
59,66,24,33
59,67,41,62
59,68,23,33
59,69,34,42
59,70,31,40
59,71,39,53
59,72,36,71
59,73,48,63
59,74,48,65
59,75,56,70
59,76,41,64
59,77,33,53
59,78,47,69
59,79,44,61
59,80,36,49
59,81,36,51
59,82,48,57
59,83,27,30
59,84,27,45
59,85,35,48
59,86,27,41
59,87,32,42
59,88,27,36
59,89,34,50
59,90,27,48
59,91,33,49
59,92,47,62
59,93,21,27
59,94,48,55
59,95,53,64
59,96,32,37
59,97,51,61
59,98,59,64
59,99,75,78
59,100,52,69
59,101,51,64
59,102,50,59
59,103,57,64
59,104,59,69
59,105,60,64
59,106,58,59
59,107,56,66
59,108,63,73
59,109,65,74
59,110,52,59
59,111,54,57
59,112,46,55
59,113,65,72
59,114,85,100
59,115,50,54
59,116,44,45
59,117,50,59
59,118,45,48
59,119,50,61
59,120,56,66
59,121,44,53
59,122,47,55
59,123,48,54
59,124,50,56
59,125,53,57
59,126,42,51
59,127,36,45
59,128,44,53
59,129,62,72
59,130,50,56
59,131,39,57
59,132,30,41
59,133,49,57
59,134,29,35
59,135,31,37
59,136,25,39
59,137,31,39
59,138,25,39
59,139,15,18
59,140,25,32
59,141,13,20
59,142,13,18
59,143,18,30
59,144,11,18
60,1,1,7
60,2,2,8
60,3,2,3
60,4,3,4
60,5,1,3
60,6,0,4
60,8,3,4
60,9,1,4
60,10,1,4
60,11,1,4
60,12,0,1
60,13,0,3
60,14,0,1
60,16,1,3
60,17,1,1
60,18,1,1
60,21,0,2
60,22,0,1
60,26,0,1
60,28,0,1
60,29,0,1
60,30,0,1
60,31,0,1
60,32,0,1
60,34,1,1
60,35,1,2
60,36,0,2
60,37,0,2
60,38,0,2
60,39,0,5
60,40,4,11
60,41,4,6
60,42,14,20
60,43,22,25
60,44,14,20
60,45,22,36
60,46,30,48
60,47,42,67
60,48,45,57
60,49,46,59
60,50,43,57
60,51,51,59
60,52,52,56
60,53,52,68
60,54,36,49
60,55,17,35
60,56,22,29
60,57,24,31
60,58,12,18
60,59,17,20
60,60,14,18
60,61,24,41
60,62,13,31
60,63,15,35
60,64,18,32
60,65,14,30
60,66,16,21
60,67,19,36
60,68,10,15
60,69,12,27
60,70,7,13
60,71,10,19
60,72,17,27
60,73,16,28
60,74,17,31
60,75,16,28
60,76,19,26
60,77,22,33
60,78,18,29
60,79,14,31
60,80,15,42
60,81,15,30
60,82,24,38
60,83,15,21
60,84,16,26
60,85,9,23
60,86,11,21
60,87,16,26
60,88,14,27
60,89,9,19
60,90,7,17
60,91,9,20
60,92,16,26
60,93,17,28
60,94,24,32
60,95,19,28
60,96,18,29
60,97,22,29
60,98,25,32
60,99,31,47
60,100,32,47
60,101,27,46
60,102,30,42
60,103,39,50
60,104,32,49
60,105,21,32
60,106,22,40
60,107,26,39
60,108,30,38
60,109,32,43
60,110,29,41
60,111,26,42
60,112,23,32
60,113,21,36
60,114,21,27
60,115,14,25
60,116,19,31
60,117,18,27
60,118,14,19
60,119,14,25
60,120,6,13
60,121,14,25
60,122,10,22
60,123,10,17
60,124,14,24
60,125,15,29
60,126,10,27
60,127,10,24
60,128,12,27
60,129,10,18
60,130,14,21
60,131,10,20
60,132,8,17
60,133,8,26
60,134,5,18
60,135,6,18
60,136,3,12
60,137,12,13
60,138,5,11
60,139,5,8
60,140,4,9
60,141,2,6
60,142,4,7
60,143,3,7
60,144,1,8
61,1,12,32
61,2,9,24
61,3,7,15
61,4,7,15
61,5,9,17
61,6,6,16
61,7,2,6
61,8,4,13
61,9,5,7
61,10,3,13
61,11,4,6
61,12,7,7
61,13,5,6
61,14,3,4
61,15,2,2
61,16,1,4
61,17,1,8
61,18,0,2
61,19,1,5
61,20,1,4
61,21,1,3
61,22,2,4
61,24,0,4
61,26,1,6
61,30,1,1
61,32,2,3
61,33,0,3
61,34,1,1
61,35,0,2
61,37,0,1
61,38,1,1
61,39,1,7
61,40,7,11
61,41,7,16
61,42,9,15
61,43,16,23
61,44,22,26
61,45,29,39
61,46,28,34
61,47,43,54
61,48,48,54
61,49,28,33
61,50,19,23
61,51,22,27
61,52,41,47
61,53,41,44
61,54,37,40
61,55,38,46
61,56,24,33
61,57,30,40
61,58,33,47
61,59,34,45
61,60,34,38
61,61,30,35
61,62,29,33
61,63,26,31
61,64,30,36
61,65,32,40
61,66,35,57
61,67,42,53
61,68,33,45
61,69,41,49
61,70,42,58
61,71,35,45
61,72,44,55
61,73,30,39
61,74,39,51
61,75,37,43
61,76,32,39
61,77,44,52
61,78,44,57
61,79,47,60
61,80,40,55
61,81,35,44
61,82,33,45
61,83,40,45
61,84,41,51
61,85,37,48
61,86,35,38
61,87,38,49
61,88,46,60
61,89,47,59
61,90,51,66
61,91,54,67
61,92,47,67
61,93,53,77
61,94,57,80
61,95,46,67
61,96,66,74
61,97,52,57
61,98,54,64
61,99,52,62
61,100,56,69
61,101,53,56
61,102,70,77
61,103,69,75
61,104,66,84
61,105,50,57
61,106,44,50
61,107,43,52
61,108,39,52
61,109,46,59
61,110,57,61
61,111,51,60
61,112,47,52
61,113,50,59
61,114,56,66
61,115,53,67
61,116,31,37
61,117,48,54
61,118,43,46
61,119,34,40
61,120,56,63
61,121,52,62
61,122,53,62
61,123,57,75
61,124,55,72
61,125,58,73
61,126,66,73
61,127,59,75
61,128,47,61
61,129,52,62
61,130,44,56
61,131,38,47
61,132,35,39
61,133,34,39
61,134,19,26
61,135,22,28
61,136,30,44
61,137,28,50
61,138,25,30
61,139,26,35
61,140,21,27
61,141,15,25
61,142,12,19
61,143,15,21
61,144,12,20
62,1,2,2
62,2,1,2
62,4,0,1
62,5,1,2
62,7,1,1
62,8,1,1
62,13,0,2
62,14,0,1
62,16,0,1
62,34,0,1
62,35,0,1
62,37,0,1
62,38,0,1
62,39,0,1
62,40,5,11
62,41,10,15
62,42,3,6
62,43,7,11
62,44,13,20
62,45,16,16
62,46,6,14
62,47,9,12
62,48,10,17
62,49,16,22
62,50,14,16
62,51,18,26
62,52,17,25
62,53,15,22
62,54,5,13
62,55,6,14
62,56,13,16
62,57,9,28
62,58,10,24
62,59,9,22
62,60,3,14
62,61,7,20
62,62,9,28
62,63,5,20
62,64,6,16
62,65,6,25
62,66,3,12
62,67,8,11
62,68,8,17
62,69,7,17
62,70,7,19
62,71,6,11
62,72,6,12
62,73,7,13
62,74,6,20
62,75,6,22
62,76,15,24
62,77,5,17
62,78,6,15
62,79,1,13
62,80,3,7
62,81,5,16
62,82,11,18
62,83,12,13
62,84,7,16
62,85,13,25
62,86,7,13
62,87,8,23
62,88,6,9
62,89,6,16
62,90,13,21
62,91,3,13
62,92,3,7
62,93,7,13
62,94,9,10
62,95,6,13
62,96,6,10
62,97,7,8
62,98,6,12
62,99,2,11
62,100,14,24
62,101,8,9
62,102,8,13
62,103,6,10
62,104,4,9
62,105,4,12
62,106,6,11
62,107,4,15
62,108,10,21
62,109,4,13
62,110,6,17
62,111,11,33
62,112,9,23
62,113,13,28
62,114,20,38
62,115,8,17
62,116,1,7
62,117,7,12
62,118,5,10
62,119,4,12
62,120,8,15
62,121,8,20
62,122,6,13
62,123,5,15
62,124,3,9
62,125,2,13
62,126,6,7
62,127,7,19
62,128,3,11
62,129,4,16
62,130,4,16
62,131,4,13
62,132,1,8
62,133,2,14
62,134,5,21
62,135,6,14
62,136,3,7
62,137,2,7
62,138,3,8
62,139,1,1
62,140,4,12
62,141,0,3
62,142,1,10
62,143,0,1
62,144,0,2
63,1,4,9
63,2,1,2
63,3,2,2
63,4,0,1
63,7,0,2
63,12,1,1
63,20,0,1
63,21,1,2
63,27,0,2
63,28,0,2
63,29,0,4
63,30,0,2
63,31,0,1
63,32,0,1
63,33,0,2
63,34,0,1
63,38,1,1
63,39,0,1
63,40,0,2
63,41,3,3
63,42,2,6
63,43,3,3
63,44,9,10
63,45,7,10
63,46,2,5
63,47,3,7
63,48,3,6
63,49,5,8
63,50,10,16
63,51,5,15
63,52,3,6
63,53,5,7
63,54,4,7
63,55,10,19
63,56,7,13
63,57,4,13
63,58,8,18
63,59,3,9
63,60,4,8
63,61,4,7
63,62,10,27
63,63,5,14
63,64,6,21
63,65,4,14
63,66,2,7
63,67,2,7
63,68,2,3
63,69,4,9
63,70,3,9
63,71,3,13
63,72,5,11
63,73,7,16
63,74,2,22
63,75,8,14
63,76,5,9
63,77,2,17
63,78,7,20
63,79,8,23
63,80,3,9
63,81,3,12
63,82,3,9
63,83,5,10
63,84,5,8
63,85,6,13
63,86,6,12
63,87,6,10
63,88,4,5
63,89,3,8
63,90,5,17
63,91,9,19
63,92,6,14
63,93,4,9
63,94,4,7
63,95,2,8
63,96,7,9
63,97,3,7
63,98,5,15
63,99,8,15
63,100,23,30
63,101,32,36
63,102,16,26
63,103,17,42
63,104,12,31
63,105,9,30
63,106,5,12
63,107,4,8
63,108,4,11
63,109,5,12
63,110,6,13
63,111,8,18
63,112,6,8
63,113,4,7
63,114,6,8
63,115,3,6
63,116,4,10
63,117,5,13
63,118,8,25
63,119,6,11
63,120,6,16
63,121,4,16
63,122,7,15
63,123,3,8
63,124,5,11
63,125,7,11
63,126,10,13
63,128,5,6
63,129,7,11
63,130,4,7
63,131,4,11
63,132,3,6
63,133,3,6
63,134,3,6
63,135,2,5
63,136,3,9
63,137,2,4
63,138,2,4
63,139,0,2
63,140,2,6
63,141,0,1
63,142,1,3
63,143,0,2
63,144,0,1
64,1,121,150
64,2,97,116
64,3,76,83
64,4,85,97
64,5,52,65
64,6,74,87
64,7,58,77
64,8,44,48
64,9,43,58
64,10,24,33
64,11,33,44
64,12,23,39
64,13,20,39
64,14,17,36
64,15,12,21
64,16,12,24
64,17,6,18
64,18,15,28
64,19,8,19
64,20,7,26
64,21,4,14
64,22,8,18
64,23,7,16
64,24,3,7
64,25,4,10
64,26,0,12
64,27,2,6
64,28,1,5
64,29,2,6
64,30,2,16
64,31,3,15
64,32,0,8
64,33,0,10
64,34,1,11
64,35,4,10
64,36,4,7
64,37,3,21
64,38,5,22
64,39,5,25
64,40,29,37
64,41,34,50
64,42,52,58
64,43,69,69
64,44,76,80
64,45,137,137
64,46,225,231
64,47,308,317
64,48,317,324
64,49,482,497
64,50,548,580
64,51,371,387
64,52,317,336
64,53,340,353
64,54,242,247
64,55,208,212
64,56,176,181
64,57,150,160
64,58,150,156
64,59,174,179
64,60,146,155
64,61,145,148
64,62,153,156
64,63,150,152
64,64,161,168
64,65,207,210
64,66,194,198
64,67,166,173
64,68,169,173
64,69,171,180
64,70,215,222
64,71,209,218
64,72,194,202
64,73,200,212
64,74,208,222
64,75,194,199
64,76,212,233
64,77,243,250
64,78,242,250
64,79,229,237
64,80,222,244
64,81,266,281
64,82,253,263
64,83,259,270
64,84,239,250
64,85,245,257
64,86,242,251
64,87,220,229
64,88,189,201
64,89,213,221
64,90,220,234
64,91,220,227
64,92,214,222
64,93,238,250
64,94,232,236
64,95,241,247
64,96,258,262
64,97,305,315
64,98,296,303
64,99,292,300
64,100,317,322
64,101,322,331
64,102,372,389
64,103,471,485
64,104,413,422
64,105,417,429
64,106,424,431
64,107,335,348
64,108,337,347
64,109,333,342
64,110,313,318
64,111,294,306
64,112,311,322
64,113,297,303
64,114,296,302
64,115,278,285
64,116,268,274
64,117,279,287
64,118,287,289
64,119,266,272
64,120,285,295
64,121,277,280
64,122,254,269
64,123,280,298
64,124,294,302
64,125,290,292
64,126,246,256
64,127,297,308
64,128,254,265
64,129,281,286
64,130,309,318
64,131,235,243
64,132,205,218
64,133,199,200
64,134,189,195
64,135,164,174
64,136,167,175
64,137,158,162
64,138,154,159
64,139,161,166
64,140,126,132
64,141,123,128
64,142,118,126
64,143,113,123
64,144,119,139
65,1,9,16
65,2,4,5
65,3,6,10
65,4,2,3
65,5,5,10
65,6,3,8
65,7,3,8
65,8,3,9
65,9,3,6
65,10,4,7
65,11,2,3
65,12,3,8
65,13,4,7
65,14,0,1
65,15,0,1
65,16,0,1
65,17,2,3
65,19,1,1
65,20,2,6
65,21,3,6
65,22,0,4
65,23,0,3
65,24,0,2
65,25,2,4
65,26,0,2
65,28,0,1
65,29,3,10
65,30,1,2
65,31,0,2
65,32,1,2
65,33,2,2
65,34,1,1
65,35,1,5
65,36,2,3
65,37,2,6
65,38,4,8
65,39,5,13
65,40,8,12
65,41,16,26
65,42,34,38
65,43,54,58
65,44,68,73
65,45,72,75
65,46,57,61
65,47,68,78
65,48,86,92
65,49,66,77
65,50,66,76
65,51,60,63
65,52,66,73
65,53,59,67
65,54,50,56
65,55,58,65
65,56,53,56
65,57,53,62
65,58,50,60
65,59,50,60
65,60,53,59
65,61,46,55
65,62,57,71
65,63,48,56
65,64,46,55
65,65,41,49
65,66,41,49
65,67,56,67
65,68,44,56
65,69,56,67
65,70,42,60
65,71,47,58
65,72,48,57
65,73,37,43
65,74,43,61
65,75,44,55
65,76,64,77
65,77,43,68
65,78,50,62
65,79,49,70
65,80,53,65
65,81,49,75
65,82,47,53
65,83,39,50
65,84,39,45
65,85,48,68
65,86,37,58
65,87,39,47
65,88,40,49
65,89,45,49
65,90,45,48
65,91,32,34
65,92,39,43
65,93,49,58
65,94,74,81
65,95,52,60
65,96,63,71
65,97,72,73
65,98,60,69
65,99,70,78
65,100,75,84
65,101,72,86
65,102,77,83
65,103,78,88
65,104,97,108
65,105,72,88
65,106,69,77
65,107,50,59
65,108,52,57
65,109,51,55
65,110,58,63
65,111,55,58
65,112,44,50
65,113,56,64
65,114,47,52
65,115,52,58
65,116,54,57
65,117,54,67
65,118,50,59
65,119,46,56
65,120,47,57
65,121,60,83
65,122,48,60
65,123,52,54
65,124,48,58
65,125,37,44
65,126,54,73
65,127,46,54
65,128,31,36
65,129,45,54
65,130,40,47
65,131,38,45
65,132,23,31
65,133,30,32
65,134,23,27
65,135,23,36
65,136,20,26
65,137,28,35
65,138,22,33
65,139,16,27
65,140,15,33
65,141,18,30
65,142,15,20
65,143,13,21
65,144,6,12
66,1,133,146
66,2,90,97
66,3,102,113
66,4,108,119
66,5,84,90
66,6,67,73
66,7,74,80
66,8,62,68
66,9,52,53
66,10,45,53
66,11,41,54
66,12,28,29
66,13,38,42
66,14,28,31
66,15,30,32
66,16,27,33
66,17,33,38
66,18,25,32
66,19,23,28
66,20,16,28
66,21,13,15
66,22,10,13
66,23,11,17
66,24,5,11
66,25,6,11
66,26,6,13
66,27,7,15
66,28,6,11
66,29,5,8
66,30,6,11
66,31,8,15
66,32,9,17
66,33,11,13
66,34,5,10
66,35,9,10
66,36,10,13
66,37,13,20
66,38,16,21
66,39,43,46
66,40,50,51
66,41,51,54
66,42,77,83
66,43,168,173
66,44,152,154
66,45,222,225
66,46,366,381
66,47,356,361
66,48,412,424
66,49,519,529
66,50,566,586
66,51,408,415
66,52,315,321
66,53,250,253
66,54,236,246
66,55,217,223
66,56,220,221
66,57,225,228
66,58,211,214
66,59,205,209
66,60,205,206
66,61,208,215
66,62,159,164
66,63,194,198
66,64,184,187
66,65,185,191
66,66,177,186
66,67,175,179
66,68,174,181
66,69,213,229
66,70,244,250
66,71,257,259
66,72,239,247
66,73,231,240
66,74,210,220
66,75,236,244
66,76,206,214
66,77,214,218
66,78,231,236
66,79,227,236
66,80,196,202
66,81,242,248
66,82,216,218
66,83,219,224
66,84,217,220
66,85,200,211
66,86,198,210
66,87,211,211
66,88,200,207
66,89,219,231
66,90,210,221
66,91,200,206
66,92,219,226
66,93,235,246
66,94,200,206
66,95,223,230
66,96,263,267
66,97,253,259
66,98,277,281
66,99,282,293
66,100,300,310
66,101,339,360
66,102,316,323
66,103,457,473
66,104,449,470
66,105,436,457
66,106,463,479
66,107,361,371
66,108,312,327
66,109,267,274
66,110,336,347
66,111,292,302
66,112,264,269
66,113,265,267
66,114,252,259
66,115,269,276
66,116,271,282
66,117,263,268
66,118,277,286
66,119,256,259
66,120,248,256
66,121,281,293
66,122,242,250
66,123,253,256
66,124,242,247
66,125,252,267
66,126,230,242
66,127,231,239
66,128,244,252
66,129,259,266
66,130,197,203
66,131,168,169
66,132,180,185
66,133,157,163
66,134,148,150
66,135,135,141
66,136,138,143
66,137,151,156
66,138,167,175
66,139,145,147
66,140,124,128
66,141,114,120
66,142,129,138
66,143,95,97
66,144,100,102
